person_id,origin,destination,origin_type,destination_type,direction,origin_is_flexible_land,destination_is_flexible_land,candidate_origin_airports,candidate_destination_airports,fixed_origin_airport,fixed_destination_airport,nearest_airport,nearest_airport_distance_km,airport_rankings,direct_distance_lower_bound_km,direct_lower_bound_origin,direct_lower_bound_destination,technical_min_travel_minutes_lower_bound,technical_min_aircraft_type,technical_min_sea_stops,minimum_fuel_requirement_estimate_kg,earliest,latest,task_type,priority,window_minutes,slack_minutes,potentially_tight
P3487,F051,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A03,279.0,"[""A03"", ""A02"", ""A01""]",279.0,F051,A03,77,T2,0,697.5,2026-08-09 08:29,2026-08-09 11:37,production,2,188,111,0
P3488,LAND,F024,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,211.0,"[""A01"", ""A02"", ""A03""]",211.0,A01,F024,51,T1,1,527.5,2026-08-04 09:30,2026-08-05 10:30,shift,3,1500,1449,0
P3489,F018,F026,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,204.0,"[""A01"", ""A02"", ""A03""]",14.0,F018,F026,4,T1,1,35.0,2026-08-03 08:39,2026-08-05 08:43,shift,3,2884,2880,0
P3490,F012,A01,FACILITY,AIRPORT,inbound,0,0,[],"[""A01""]",,A01,A01,208.0,"[""A01"", ""A02"", ""A03""]",208.0,F012,A01,50,T1,0,520.0,2026-08-03 11:41,2026-08-05 12:47,shift,3,2946,2896,0
P3491,F026,A02,FACILITY,AIRPORT,inbound,0,0,[],"[""A02""]",,A02,A01,204.0,"[""A01"", ""A02"", ""A03""]",221.0,F026,A02,54,T1,0,552.5,2026-08-05 08:53,2026-08-08 09:54,temporary,4,4381,4327,0
P3492,F022,A02,FACILITY,AIRPORT,inbound,0,0,[],"[""A02""]",,A02,A01,194.0,"[""A01"", ""A02"", ""A03""]",208.0,F022,A02,50,T1,0,520.0,2026-08-09 09:33,2026-08-09 12:14,production,2,161,111,0
P3493,F024,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,211.0,"[""A01"", ""A02"", ""A03""]",211.0,F024,A01,51,T1,0,527.5,2026-08-07 11:21,2026-08-09 12:21,shift,3,2940,2889,0
P3494,F012,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,208.0,"[""A01"", ""A02"", ""A03""]",208.0,F012,A01,50,T1,0,520.0,2026-08-08 08:30,2026-08-09 09:36,shift,3,1506,1456,0
P3495,A01,F008,AIRPORT,FACILITY,outbound,0,0,"[""A01""]",[],A01,,A01,221.0,"[""A01"", ""A02"", ""A03""]",221.0,A01,F008,54,T1,1,552.5,2026-08-07 08:05,2026-08-09 23:59,shift,3,3834,3780,0
P3496,F007,A01,FACILITY,AIRPORT,inbound,0,0,[],"[""A01""]",,A01,A01,233.0,"[""A01"", ""A02"", ""A03""]",233.0,F007,A01,56,T1,0,582.5,2026-08-03 08:15,2026-08-05 09:29,shift,3,2954,2898,0
P3497,LAND,F008,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,221.0,"[""A01"", ""A02"", ""A03""]",221.0,A01,F008,54,T1,1,552.5,2026-08-08 07:30,2026-08-08 10:31,production,2,181,127,0
P3498,F032,F025,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,202.0,"[""A01"", ""A02"", ""A03""]",79.0,F032,F025,19,T1,1,197.5,2026-08-09 08:20,2026-08-09 23:59,shift,3,939,920,0
P3499,F025,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,202.0,"[""A01"", ""A02"", ""A03""]",202.0,F025,A01,49,T1,0,505.0,2026-08-03 16:56,2026-08-05 17:52,shift,3,2936,2887,0
P3500,F018,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,196.0,"[""A01"", ""A02"", ""A03""]",196.0,F018,A01,48,T1,0,490.0,2026-08-09 10:23,2026-08-09 23:59,shift,3,816,768,0
P3501,F042,A03,FACILITY,AIRPORT,inbound,0,0,[],"[""A03""]",,A03,A03,368.0,"[""A03"", ""A02"", ""A01""]",368.0,F042,A03,101,T2,0,920.0,2026-08-07 08:20,2026-08-08 10:23,shift,3,1563,1462,0
P3502,F013,F002,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,217.0,"[""A01"", ""A02"", ""A03""]",67.0,F013,F002,17,T1,1,167.5,2026-08-06 08:45,2026-08-07 09:07,shift,3,1462,1445,0
P3503,F039,F048,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,254.0,"[""A03"", ""A02"", ""A01""]",31.0,F039,F048,8,T1,1,77.5,2026-08-09 07:36,2026-08-09 23:59,shift,3,983,975,0
P3504,F017,F014,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,164.0,"[""A01"", ""A02"", ""A03""]",38.0,F017,F014,10,T1,1,95.0,2026-08-07 08:42,2026-08-09 08:54,shift,3,2892,2882,0
P3505,LAND,F036,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A02,215.0,"[""A02"", ""A01"", ""A03""]",215.0,A02,F036,52,T1,1,537.5,2026-08-05 10:09,2026-08-08 11:47,shift,3,4418,4366,0
P3506,LAND,F025,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,202.0,"[""A01"", ""A02"", ""A03""]",202.0,A01,F025,49,T1,1,505.0,2026-08-03 15:15,2026-08-06 16:46,shift,3,4411,4362,0
P3507,LAND,F036,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A02,215.0,"[""A02"", ""A01"", ""A03""]",215.0,A02,F036,52,T1,1,537.5,2026-08-08 15:17,2026-08-09 23:59,shift,3,1962,1910,0
P3508,F013,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,279.0,"[""A01"", ""A02"", ""A03""]",279.0,F013,A01,77,T2,0,697.5,2026-08-08 09:53,2026-08-09 23:59,shift,3,2286,2209,0
P3509,LAND,F022,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,194.0,"[""A01"", ""A02"", ""A03""]",194.0,A01,F022,47,T1,1,485.0,2026-08-09 08:29,2026-08-09 11:28,production,2,179,132,0
P3510,LAND,F043,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,303.0,"[""A03"", ""A02"", ""A01""]",303.0,A03,F043,83,T2,1,757.5,2026-08-07 07:00,2026-08-09 08:46,shift,3,2986,2903,0
P3511,F023,F032,FACILITY,FACILITY,shuttle,0,0,[],[],,,A02,279.0,"[""A02"", ""A01"", ""A03""]",14.0,F023,F032,4,T1,1,35.0,2026-08-04 11:47,2026-08-05 11:51,shift,3,1444,1440,0
P3512,F003,F008,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,221.0,"[""A01"", ""A02"", ""A03""]",38.0,F003,F008,10,T1,1,95.0,2026-08-04 10:06,2026-08-05 10:17,shift,3,1451,1441,0
P3513,F031,F021,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,218.0,"[""A01"", ""A02"", ""A03""]",44.0,F031,F021,11,T1,1,110.0,2026-08-08 11:14,2026-08-09 23:59,shift,3,2205,2194,0
P3514,F050,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A03,403.0,"[""A03"", ""A02"", ""A01""]",403.0,F050,A03,128,T3,0,1007.5,2026-08-05 08:44,2026-08-05 13:12,production,2,268,140,0
P3515,F020,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,171.0,"[""A01"", ""A02"", ""A03""]",171.0,F020,A01,42,T1,0,427.5,2026-08-03 07:27,2026-08-03 10:29,production,2,182,140,0
P3516,LAND,F031,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A02,242.0,"[""A02"", ""A01"", ""A03""]",242.0,A02,F031,59,T1,1,605.0,2026-08-05 10:12,2026-08-07 11:18,shift,3,2946,2887,0
P3517,F052,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A02,259.0,"[""A02"", ""A03"", ""A01""]",259.0,F052,A02,71,T2,0,647.5,2026-08-08 09:56,2026-08-09 23:59,shift,3,2283,2212,0
P3518,LAND,F002,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,217.0,"[""A01"", ""A02"", ""A03""]",217.0,A01,F002,53,T1,1,542.5,2026-08-06 06:59,2026-08-06 09:40,production,2,161,108,0
P3519,F051,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A03,279.0,"[""A03"", ""A02"", ""A01""]",279.0,F051,A03,77,T2,0,697.5,2026-08-09 09:13,2026-08-09 23:59,shift,3,886,809,0
P3520,F043,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A03,303.0,"[""A03"", ""A02"", ""A01""]",303.0,F043,A03,83,T2,0,757.5,2026-08-04 12:13,2026-08-06 13:36,shift,3,2963,2880,0
P3521,F044,F037,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,359.0,"[""A03"", ""A02"", ""A01""]",54.0,F044,F037,13,T1,1,135.0,2026-08-05 12:07,2026-08-07 12:20,shift,3,2893,2880,0
P3522,F020,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,171.0,"[""A01"", ""A02"", ""A03""]",171.0,F020,A01,42,T1,0,427.5,2026-08-03 00:00,2026-08-04 09:06,shift,3,1986,1944,0
P3523,F025,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,202.0,"[""A01"", ""A02"", ""A03""]",202.0,F025,A01,49,T1,0,505.0,2026-08-06 08:24,2026-08-09 09:20,shift,3,4376,4327,0
P3524,A02,F019,AIRPORT,FACILITY,outbound,0,0,"[""A02""]",[],A02,,A01,204.0,"[""A01"", ""A02"", ""A03""]",216.0,A02,F019,52,T1,1,540.0,2026-08-06 15:14,2026-08-07 16:13,shift,3,1499,1447,0
P3525,F047,F049,FACILITY,FACILITY,shuttle,0,0,[],[],,,A02,239.0,"[""A02"", ""A03"", ""A01""]",19.0,F047,F049,5,T1,1,47.5,2026-08-07 17:06,2026-08-09 17:12,shift,3,2886,2881,0
P3526,F014,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,164.0,"[""A01"", ""A02"", ""A03""]",164.0,F014,A01,40,T1,0,410.0,2026-08-05 07:47,2026-08-05 10:19,production,2,152,112,0
P3527,F001,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,219.0,"[""A01"", ""A02"", ""A03""]",219.0,F001,A01,53,T1,0,547.5,2026-08-06 11:08,2026-08-06 12:57,emergency,1,109,56,0
P3528,F004,F007,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,233.0,"[""A01"", ""A02"", ""A03""]",36.0,F004,F007,9,T1,1,90.0,2026-08-04 08:10,2026-08-05 08:22,shift,3,1452,1443,0
P3529,F006,F007,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,233.0,"[""A01"", ""A02"", ""A03""]",14.0,F006,F007,4,T1,1,35.0,2026-08-04 09:19,2026-08-07 09:23,shift,3,4324,4320,0
P3530,LAND,F037,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,359.0,"[""A03"", ""A02"", ""A01""]",359.0,A03,F037,98,T2,1,897.5,2026-08-03 00:00,2026-08-04 11:30,shift,3,2130,2032,0
P3531,LAND,F030,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,158.0,"[""A01"", ""A02"", ""A03""]",158.0,A01,F030,38,T1,1,395.0,2026-08-08 09:44,2026-08-09 10:34,shift,3,1490,1452,0
P3532,LAND,F022,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,194.0,"[""A01"", ""A02"", ""A03""]",194.0,A01,F022,47,T1,1,485.0,2026-08-06 08:25,2026-08-07 09:31,shift,3,1506,1459,0
P3533,LAND,F019,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,204.0,"[""A01"", ""A02"", ""A03""]",204.0,A01,F019,49,T1,1,510.0,2026-08-06 15:14,2026-08-07 16:13,shift,3,1499,1450,0
P3534,F008,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,221.0,"[""A01"", ""A02"", ""A03""]",221.0,F008,A01,54,T1,0,552.5,2026-08-07 09:32,2026-08-09 10:49,shift,3,2957,2903,0
P3535,F008,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,221.0,"[""A01"", ""A02"", ""A03""]",221.0,F008,A01,54,T1,0,552.5,2026-08-04 08:37,2026-08-05 09:54,shift,3,1517,1463,0
P3536,F033,A02,FACILITY,AIRPORT,inbound,0,0,[],"[""A02""]",,A02,A01,227.0,"[""A01"", ""A02"", ""A03""]",239.0,F033,A02,58,T1,0,597.5,2026-08-05 08:21,2026-08-05 11:01,production,2,160,102,0
P3537,F008,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,221.0,"[""A01"", ""A02"", ""A03""]",221.0,F008,A01,54,T1,0,552.5,2026-08-03 08:37,2026-08-05 09:54,shift,3,2957,2903,0
P3538,LAND,F039,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,223.0,"[""A03"", ""A02"", ""A01""]",223.0,A03,F039,54,T1,1,557.5,2026-08-03 00:00,2026-08-04 08:30,shift,3,1950,1896,0
P3539,F016,F005,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,190.0,"[""A01"", ""A02"", ""A03""]",25.0,F016,F005,6,T1,1,62.5,2026-08-07 11:22,2026-08-09 11:29,shift,3,2887,2881,0
P3540,F036,A03,FACILITY,AIRPORT,inbound,0,0,[],"[""A03""]",,A03,A02,215.0,"[""A02"", ""A01"", ""A03""]",231.0,F036,A03,56,T1,0,577.5,2026-08-06 11:57,2026-08-08 13:00,shift,3,2943,2887,0
P3541,LAND,F045,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,260.0,"[""A03"", ""A02"", ""A01""]",260.0,A03,F045,71,T2,1,650.0,2026-08-07 15:11,2026-08-09 17:05,shift,3,2994,2923,0
P3542,LAND,F033,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,227.0,"[""A01"", ""A02"", ""A03""]",227.0,A01,F033,55,T1,1,567.5,2026-08-04 07:32,2026-08-07 08:48,shift,3,4396,4341,0
P3543,LAND,F028,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,217.0,"[""A01"", ""A02"", ""A03""]",217.0,A01,F028,53,T1,1,542.5,2026-08-07 06:10,2026-08-08 07:49,shift,3,1539,1486,0
P3544,LAND,F021,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,218.0,"[""A01"", ""A02"", ""A03""]",218.0,A01,F021,53,T1,1,545.0,2026-08-08 08:21,2026-08-09 23:59,shift,3,2378,2325,0
P3545,LAND,F050,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,403.0,"[""A03"", ""A02"", ""A01""]",403.0,A03,F050,128,T3,1,1007.5,2026-08-08 09:33,2026-08-09 23:59,shift,3,2306,2178,0
P3546,LAND,F019,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,204.0,"[""A01"", ""A02"", ""A03""]",204.0,A01,F019,49,T1,1,510.0,2026-08-03 15:14,2026-08-07 16:13,temporary,4,5819,5770,0
P3547,LAND,F040,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,342.0,"[""A03"", ""A02"", ""A01""]",342.0,A03,F040,94,T2,1,855.0,2026-08-07 09:13,2026-08-08 11:55,shift,3,1602,1508,0
P3548,F019,A02,FACILITY,AIRPORT,inbound,0,0,[],"[""A02""]",,A02,A01,204.0,"[""A01"", ""A02"", ""A03""]",216.0,F019,A02,52,T1,0,540.0,2026-08-03 00:00,2026-08-05 11:45,shift,3,3585,3533,0
P3549,F018,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,196.0,"[""A01"", ""A02"", ""A03""]",196.0,F018,A01,48,T1,0,490.0,2026-08-03 00:00,2026-08-05 10:00,shift,3,3480,3432,0
P3550,F009,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,166.0,"[""A01"", ""A02"", ""A03""]",166.0,F009,A01,40,T1,0,415.0,2026-08-03 08:43,2026-08-06 10:01,shift,3,4398,4358,0
P3551,LAND,F006,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,235.0,"[""A01"", ""A02"", ""A03""]",235.0,A01,F006,57,T1,1,587.5,2026-08-07 07:00,2026-08-09 08:15,shift,3,2955,2898,0
P3552,LAND,F035,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,258.0,"[""A01"", ""A02"", ""A03""]",258.0,A01,F035,71,T2,1,645.0,2026-08-05 08:06,2026-08-08 09:33,shift,3,4407,4336,0
P3553,F001,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,219.0,"[""A01"", ""A02"", ""A03""]",219.0,F001,A01,53,T1,0,547.5,2026-08-03 00:00,2026-08-04 09:10,shift,3,1990,1937,0
P3554,LAND,F014,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,164.0,"[""A01"", ""A02"", ""A03""]",164.0,A01,F014,40,T1,1,410.0,2026-08-05 07:10,2026-08-05 08:25,emergency,1,75,35,0
P3555,F010,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,216.0,"[""A01"", ""A02"", ""A03""]",216.0,F010,A01,52,T1,0,540.0,2026-08-08 11:07,2026-08-09 12:35,shift,3,1528,1476,0
P3556,F020,F019,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,204.0,"[""A01"", ""A02"", ""A03""]",36.0,F020,F019,9,T1,1,90.0,2026-08-03 10:48,2026-08-04 10:58,shift,3,1450,1441,0
P3557,F007,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,233.0,"[""A01"", ""A02"", ""A03""]",233.0,F007,A01,56,T1,0,582.5,2026-08-03 00:00,2026-08-05 09:29,shift,3,3449,3393,0
P3558,F045,F048,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,254.0,"[""A03"", ""A02"", ""A01""]",45.0,F045,F048,11,T1,1,112.5,2026-08-06 08:40,2026-08-07 09:14,shift,3,1474,1463,0
P3559,F024,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,211.0,"[""A01"", ""A02"", ""A03""]",211.0,F024,A01,51,T1,0,527.5,2026-08-03 10:50,2026-08-05 11:50,shift,3,2940,2889,0
P3560,LAND,F025,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,202.0,"[""A01"", ""A02"", ""A03""]",202.0,A01,F025,49,T1,1,505.0,2026-08-04 14:38,2026-08-04 18:15,production,2,217,168,0
P3561,F040,F041,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,278.0,"[""A03"", ""A02"", ""A01""]",66.0,F040,F041,16,T1,1,165.0,2026-08-03 00:00,2026-08-07 09:19,temporary,4,6319,6303,0
P3562,F032,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A02,279.0,"[""A02"", ""A01"", ""A03""]",279.0,F032,A02,77,T2,0,697.5,2026-08-08 08:45,2026-08-09 23:59,shift,3,2354,2277,0
P3563,F033,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,227.0,"[""A01"", ""A02"", ""A03""]",227.0,F033,A01,55,T1,0,567.5,2026-08-04 08:58,2026-08-07 10:14,shift,3,4396,4341,0
P3564,F024,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,211.0,"[""A01"", ""A02"", ""A03""]",211.0,F024,A01,51,T1,0,527.5,2026-08-04 10:50,2026-08-05 11:50,shift,3,1500,1449,0
P3565,F016,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,181.0,"[""A01"", ""A02"", ""A03""]",181.0,F016,A01,44,T1,0,452.5,2026-08-08 10:32,2026-08-09 23:59,shift,3,2247,2203,0
P3566,F047,F049,FACILITY,FACILITY,shuttle,0,0,[],[],,,A02,239.0,"[""A02"", ""A03"", ""A01""]",19.0,F047,F049,5,T1,1,47.5,2026-08-07 17:06,2026-08-09 17:12,shift,3,2886,2881,0
P3567,F014,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,164.0,"[""A01"", ""A02"", ""A03""]",164.0,F014,A01,40,T1,0,410.0,2026-08-03 00:00,2026-08-07 09:09,temporary,4,6309,6269,0
P3568,F023,A02,FACILITY,AIRPORT,inbound,0,0,[],"[""A02""]",,A02,A02,267.0,"[""A02"", ""A01"", ""A03""]",267.0,F023,A02,73,T2,0,667.5,2026-08-04 07:05,2026-08-04 10:13,production,2,188,115,0
P3569,F026,A02,FACILITY,AIRPORT,inbound,0,0,[],"[""A02""]",,A02,A01,204.0,"[""A01"", ""A02"", ""A03""]",221.0,F026,A02,54,T1,0,552.5,2026-08-07 08:53,2026-08-08 09:54,shift,3,1501,1447,0
P3570,F048,F039,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,223.0,"[""A03"", ""A02"", ""A01""]",31.0,F048,F039,8,T1,1,77.5,2026-08-07 10:52,2026-08-09 11:02,shift,3,2890,2882,0
P3571,F018,F026,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,204.0,"[""A01"", ""A02"", ""A03""]",14.0,F018,F026,4,T1,1,35.0,2026-08-03 00:00,2026-08-05 08:43,shift,3,3403,3399,0
P3572,LAND,F013,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,279.0,"[""A01"", ""A02"", ""A03""]",279.0,A01,F013,77,T2,1,697.5,2026-08-08 06:56,2026-08-08 10:49,production,2,233,156,0
P3573,LAND,F012,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,208.0,"[""A01"", ""A02"", ""A03""]",208.0,A01,F012,50,T1,1,520.0,2026-08-03 10:25,2026-08-06 11:31,shift,3,4386,4336,0
P3574,LAND,F031,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A02,242.0,"[""A02"", ""A01"", ""A03""]",242.0,A02,F031,59,T1,1,605.0,2026-08-07 10:14,2026-08-09 11:20,shift,3,2946,2887,0
P3575,LAND,F006,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,235.0,"[""A01"", ""A02"", ""A03""]",235.0,A01,F006,57,T1,1,587.5,2026-08-03 00:00,2026-08-05 10:37,temporary,4,3517,3460,0
P3576,A03,F039,AIRPORT,FACILITY,outbound,0,0,"[""A03""]",[],A03,,A03,223.0,"[""A03"", ""A02"", ""A01""]",223.0,A03,F039,54,T1,1,557.5,2026-08-05 09:16,2026-08-08 10:27,shift,3,4391,4337,0
P3577,F020,F019,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,204.0,"[""A01"", ""A02"", ""A03""]",36.0,F020,F019,9,T1,1,90.0,2026-08-03 10:48,2026-08-05 10:58,shift,3,2890,2881,0
P3578,F021,F027,FACILITY,FACILITY,shuttle,0,0,[],[],,,A01,191.0,"[""A01"", ""A02"", ""A03""]",37.0,F021,F027,9,T1,1,92.5,2026-08-03 07:31,2026-08-05 08:06,shift,3,2915,2906,0
P3579,LAND,F023,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A02,267.0,"[""A02"", ""A01"", ""A03""]",267.0,A02,F023,73,T2,1,667.5,2026-08-06 15:16,2026-08-08 16:41,shift,3,2965,2892,0
P3580,F049,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A02,239.0,"[""A02"", ""A03"", ""A01""]",239.0,F049,A02,58,T1,0,597.5,2026-08-08 11:45,2026-08-09 23:59,shift,3,2174,2116,0
P3581,F013,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A01,279.0,"[""A01"", ""A02"", ""A03""]",279.0,F013,A01,77,T2,0,697.5,2026-08-08 09:14,2026-08-08 12:52,production,2,218,141,0
P3582,LAND,F026,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,204.0,"[""A01"", ""A02"", ""A03""]",204.0,A01,F026,49,T1,1,510.0,2026-08-07 07:20,2026-08-08 08:43,shift,3,1523,1474,0
P3583,F037,F044,FACILITY,FACILITY,shuttle,0,0,[],[],,,A03,317.0,"[""A03"", ""A02"", ""A01""]",54.0,F037,F044,13,T1,1,135.0,2026-08-08 09:04,2026-08-09 23:59,shift,3,2335,2322,0
P3584,LAND,F025,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,202.0,"[""A01"", ""A02"", ""A03""]",202.0,A01,F025,49,T1,1,505.0,2026-08-05 06:43,2026-08-09 23:59,temporary,4,6796,6747,0
P3585,LAND,F004,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,197.0,"[""A01"", ""A02"", ""A03""]",197.0,A01,F004,48,T1,1,492.5,2026-08-07 07:55,2026-08-08 08:43,shift,3,1488,1440,0
P3586,LAND,F006,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A01,235.0,"[""A01"", ""A02"", ""A03""]",235.0,A01,F006,57,T1,1,587.5,2026-08-07 07:00,2026-08-08 08:15,shift,3,1515,1458,0
P3587,LAND,F052,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A02,259.0,"[""A02"", ""A03"", ""A01""]",259.0,A02,F052,71,T2,1,647.5,2026-08-09 07:26,2026-08-09 11:03,production,2,217,146,0
P3588,LAND,F039,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,223.0,"[""A03"", ""A02"", ""A01""]",223.0,A03,F039,54,T1,1,557.5,2026-08-05 09:16,2026-08-08 10:27,shift,3,4391,4337,0
P3589,LAND,F048,LAND,FACILITY,outbound,1,0,"[""A01"", ""A02"", ""A03""]",[],,,A03,254.0,"[""A03"", ""A02"", ""A01""]",254.0,A03,F048,70,T2,1,635.0,2026-08-05 08:31,2026-08-09 23:59,temporary,4,6688,6618,0
P3590,F036,LAND,FACILITY,LAND,inbound,0,1,[],"[""A01"", ""A02"", ""A03""]",,,A02,215.0,"[""A02"", ""A01"", ""A03""]",215.0,F036,A02,52,T1,0,537.5,2026-08-05 11:57,2026-08-07 13:00,temporary,4,2943,2891,0
